product_id,product_name,category,segment,size,color,price,cogs,gross_profit,margin_rate
866,HanoiStreet UR-12,Streetwear,Standard,L,green,20.49,11.74,8.75,0.427
867,HanoiStreet UR-13,Streetwear,Standard,XL,silver,28.97,16.44,12.53,0.4325
868,HanoiStreet UR-14,Streetwear,Standard,S,pink,27.39,15.67,11.72,0.4279
869,HanoiStreet UR-15,Streetwear,Standard,M,yellow,25.5,14.5,11.0,0.4314
870,HanoiStreet UR-16,Streetwear,Standard,L,red,67.1,42.14,24.96,0.372
871,HanoiStreet UR-17,Streetwear,Standard,XL,black,38.94,22.78,16.16,0.415
872,HanoiStreet UR-18,Streetwear,Standard,S,orange,20.0,11.11,8.89,0.4445
873,HanoiStreet UR-19,Streetwear,Standard,M,blue,47.81,30.93,16.88,0.3531
874,HanoiStreet UR-20,Streetwear,Standard,L,white,77.39,49.4,27.99,0.3617
875,HanoiStreet UR-21,Streetwear,Standard,XL,purple,6314.41,4917.67,1396.74,0.2212
876,HanoiStreet UR-22,Streetwear,Standard,S,green,6929.37,6582.9,346.47,0.05
877,HanoiStreet UR-23,Streetwear,Standard,M,silver,50.05,32.17,17.88,0.3572
878,HanoiStreet UR-24,Streetwear,Standard,L,pink,18.03,11.71,6.32,0.3505
879,HanoiStreet UR-25,Streetwear,Standard,XL,yellow,27.28,15.48,11.8,0.4326
880,HanoiStreet UR-26,Streetwear,Standard,S,red,54.97,32.41,22.56,0.4104
881,HanoiStreet UR-27,Streetwear,Standard,M,black,567.63,338.14,229.49,0.4043
882,HanoiStreet UR-28,Streetwear,Standard,L,orange,9197.37,8737.5,459.87,0.05
883,HanoiStreet UR-29,Streetwear,Standard,XL,blue,24.95,15.62,9.33,0.3739
884,HanoiStreet UR-30,Streetwear,Standard,S,white,39.55,24.5,15.05,0.3805
885,HanoiStreet UR-31,Streetwear,Standard,M,purple,45.14,25.52,19.62,0.4346
886,HanoiStreet UR-32,Streetwear,Standard,L,green,22.86,14.44,8.42,0.3683
887,HanoiStreet UR-33,Streetwear,Standard,XL,silver,32.34,18.51,13.83,0.4276
888,HanoiStreet UR-34,Streetwear,Standard,S,pink,9.06,5.18,3.88,0.4283
889,HanoiStreet UR-35,Streetwear,Standard,M,yellow,21.98,13.27,8.71,0.3963
890,HanoiStreet UR-36,Streetwear,Standard,L,red,29.93,18.24,11.69,0.3906
891,HanoiStreet UR-37,Streetwear,Standard,XL,black,20.1,12.22,7.88,0.392
1144,MekongFit UR-01,Streetwear,Standard,S,white,4987.52,4154.11,833.41,0.1671
1145,MekongFit UR-02,Streetwear,Standard,M,purple,4040.82,3302.97,737.85,0.1826
1146,MekongFit UR-03,Streetwear,Standard,L,green,63.62,35.57,28.05,0.4409
1147,MekongFit UR-04,Streetwear,Standard,XL,silver,18.69,11.92,6.77,0.3622
1148,MekongFit UR-05,Streetwear,Standard,S,pink,3768.47,2211.71,1556.76,0.4131
1149,MekongFit UR-06,Streetwear,Standard,M,yellow,440.37,418.35,22.02,0.05
1150,MekongFit UR-07,Streetwear,Standard,L,red,5337.0,4708.84,628.16,0.1177
1151,MekongFit UR-08,Streetwear,Standard,XL,black,27.77,16.01,11.76,0.4235
1152,MekongFit UR-09,Streetwear,Standard,S,orange,34.89,19.64,15.25,0.4371
1153,MekongFit UR-10,Streetwear,Standard,M,blue,4436.41,3930.21,506.2,0.1141
1154,MekongFit UR-11,Streetwear,Standard,L,white,58.94,37.65,21.29,0.3612
1155,MekongFit UR-12,Streetwear,Standard,XL,purple,5890.31,5044.46,845.85,0.1436
1156,MekongFit UR-13,Streetwear,Standard,S,green,4125.14,2224.27,1900.87,0.4608
1157,MekongFit UR-14,Streetwear,Standard,M,silver,4556.37,2443.13,2113.24,0.4638
1158,MekongFit UR-15,Streetwear,Standard,L,pink,18.65,12.04,6.61,0.3544
1159,MekongFit UR-16,Streetwear,Standard,XL,yellow,52.73,33.55,19.18,0.3637
1160,MekongFit UR-17,Streetwear,Standard,S,red,33.25,20.98,12.27,0.369
1161,MekongFit UR-18,Streetwear,Standard,M,black,22.36,13.76,8.6,0.3846
1162,MekongFit UR-19,Streetwear,Standard,L,orange,39.84,24.11,15.73,0.3948
1163,MekongFit UR-20,Streetwear,Standard,XL,blue,35.86,20.03,15.83,0.4414
1164,MekongFit UR-21,Streetwear,Standard,S,white,26.05,15.39,10.66,0.4092
1668,VietMode UR-01,Streetwear,Standard,S,pink,5164.74,2678.95,2485.79,0.4813
1669,VietMode UR-02,Streetwear,Standard,M,yellow,5227.74,4966.35,261.39,0.05
1670,VietMode UR-03,Streetwear,Standard,L,red,5353.74,4705.94,647.8,0.121
1755,SaigonCore UR-01,Streetwear,Standard,XL,purple,6236.37,4906.78,1329.59,0.2132
1756,SaigonCore UR-02,Streetwear,Standard,S,green,5663.7,5380.52,283.18,0.05
1757,SaigonCore UR-03,Streetwear,Standard,M,silver,6307.37,3885.97,2421.4,0.3839
1758,SaigonCore UR-04,Streetwear,Standard,L,pink,5789.7,5500.21,289.49,0.05
1759,SaigonCore UR-05,Streetwear,Standard,XL,yellow,5297.99,5033.09,264.9,0.05
1760,SaigonCore UR-06,Streetwear,Standard,S,red,8561.7,6144.73,2416.97,0.2823
1761,SaigonCore UR-07,Streetwear,Standard,M,black,10076.85,8257.98,1818.87,0.1805
1762,SaigonCore UR-08,Streetwear,Standard,L,orange,5510.7,5235.16,275.54,0.05
1763,SaigonCore UR-09,Streetwear,Standard,XL,blue,5743.99,5456.79,287.2,0.05
1764,SaigonCore UR-10,Streetwear,Standard,S,white,6828.57,5400.03,1428.54,0.2092
1765,SaigonCore UR-11,Streetwear,Standard,M,purple,2235.93,2124.13,111.8,0.05
1998,UrbanVN UR-01,Streetwear,Standard,L,pink,34.05,20.0,14.05,0.4126
1999,UrbanVN UR-02,Streetwear,Standard,XL,yellow,8126.37,5654.33,2472.04,0.3042
2000,UrbanVN UR-03,Streetwear,Standard,S,red,28.39,16.35,12.04,0.4241
2001,UrbanVN UR-04,Streetwear,Standard,M,black,34.65,21.57,13.08,0.3775
2002,UrbanVN UR-05,Streetwear,Standard,L,orange,43.16,25.88,17.28,0.4004
2003,UrbanVN UR-06,Streetwear,Standard,XL,blue,62.45,34.86,27.59,0.4418
2004,UrbanVN UR-07,Streetwear,Standard,S,white,5358.4,3888.59,1469.81,0.2743
2005,UrbanVN UR-08,Streetwear,Standard,M,purple,3684.87,2645.37,1039.5,0.2821
2006,UrbanVN UR-09,Streetwear,Standard,L,green,20.18,11.55,8.63,0.4277
2007,UrbanVN UR-10,Streetwear,Standard,XL,silver,77.73,48.06,29.67,0.3817
2008,UrbanVN UR-11,Streetwear,Standard,S,pink,15.17,8.46,6.71,0.4423
2009,UrbanVN UR-12,Streetwear,Standard,M,yellow,31.16,19.79,11.37,0.3649
2010,UrbanVN UR-13,Streetwear,Standard,L,red,41.9,25.12,16.78,0.4005
2011,UrbanVN UR-14,Streetwear,Standard,XL,black,37.05,22.16,14.89,0.4019
2012,UrbanVN UR-15,Streetwear,Standard,S,orange,4660.62,4277.05,383.57,0.0823
2013,UrbanVN UR-16,Streetwear,Standard,M,blue,25.81,15.73,10.08,0.3905
2014,UrbanVN UR-17,Streetwear,Standard,L,white,30.47,19.27,11.2,0.3676
2015,UrbanVN UR-18,Streetwear,Standard,XL,purple,4382.41,3917.0,465.41,0.1062
2016,UrbanVN UR-19,Streetwear,Standard,S,green,3743.54,1998.68,1744.86,0.4661
2017,UrbanVN UR-20,Streetwear,Standard,M,silver,27.19,15.9,11.29,0.4152
2018,UrbanVN UR-21,Streetwear,Standard,L,pink,26.16,16.16,10.0,0.3823
2019,UrbanVN UR-22,Streetwear,Standard,XL,yellow,46.52,28.22,18.3,0.3934
2020,UrbanVN UR-23,Streetwear,Standard,S,red,38.2,22.03,16.17,0.4233
2021,UrbanVN UR-24,Streetwear,Standard,M,black,25.1,16.01,9.09,0.3622
2022,UrbanVN UR-25,Streetwear,Standard,L,orange,2988.26,1860.49,1127.77,0.3774
2023,UrbanVN UR-26,Streetwear,Standard,XL,blue,47.46,29.89,17.57,0.3702
2024,UrbanVN UR-27,Streetwear,Standard,S,white,37.45,23.06,14.39,0.3842
2025,UrbanVN UR-28,Streetwear,Standard,M,purple,45.84,29.11,16.73,0.365
2026,UrbanVN UR-29,Streetwear,Standard,L,green,4409.37,2827.29,1582.08,0.3588
2027,UrbanVN UR-30,Streetwear,Standard,XL,silver,42.6,27.12,15.48,0.3634
2028,UrbanVN UR-31,Streetwear,Standard,S,pink,8504.37,5160.45,3343.92,0.3932
2029,UrbanVN UR-32,Streetwear,Standard,M,yellow,2519.37,2246.27,273.1,0.1084
2030,UrbanVN UR-33,Streetwear,Standard,L,red,23.77,14.76,9.01,0.379
2031,UrbanVN UR-34,Streetwear,Standard,XL,black,26.47,16.77,9.7,0.3665
2032,UrbanVN UR-35,Streetwear,Standard,S,orange,44.65,27.67,16.98,0.3803
2033,UrbanVN UR-36,Streetwear,Standard,M,blue,42.27,26.13,16.14,0.3818
2034,UrbanVN UR-37,Streetwear,Standard,L,white,5039.37,4787.4,251.97,0.05
2035,UrbanVN UR-38,Streetwear,Standard,XL,purple,32.84,20.09,12.75,0.3882
2036,UrbanVN UR-39,Streetwear,Standard,S,green,2521.25,2395.19,126.06,0.05
2037,UrbanVN UR-40,Streetwear,Standard,M,silver,34.71,21.7,13.01,0.3748
2038,UrbanVN UR-41,Streetwear,Standard,L,pink,55.21,31.24,23.97,0.4342
2039,UrbanVN UR-42,Streetwear,Standard,XL,yellow,4661.37,2832.71,1828.66,0.3923
2040,UrbanVN UR-43,Streetwear,Standard,S,red,26.14,16.68,9.46,0.3619
2125,PhoenixWear UR-01,Streetwear,Standard,M,purple,6173.37,4869.55,1303.82,0.2112
2126,PhoenixWear UR-02,Streetwear,Standard,L,green,5499.56,4003.13,1496.43,0.2721
2127,PhoenixWear UR-03,Streetwear,Standard,XL,silver,5036.85,4118.13,918.72,0.1824
2128,PhoenixWear UR-04,Streetwear,Standard,S,pink,4874.56,3880.64,993.92,0.2039
2129,PhoenixWear UR-05,Streetwear,Standard,M,yellow,41.22,26.26,14.96,0.3629
2130,PhoenixWear UR-06,Streetwear,Standard,L,red,30.54,16.89,13.65,0.447
2131,PhoenixWear UR-07,Streetwear,Standard,XL,black,5354.37,2739.3,2615.07,0.4884
2132,PhoenixWear UR-08,Streetwear,Standard,S,orange,4448.25,2596.44,1851.81,0.4163
2133,PhoenixWear UR-09,Streetwear,Standard,M,blue,5497.1,5222.25,274.85,0.05
2134,PhoenixWear UR-10,Streetwear,Standard,L,white,6133.82,5691.57,442.25,0.0721
2135,PhoenixWear UR-11,Streetwear,Standard,XL,purple,30.35,19.2,11.15,0.3674
2136,PhoenixWear UR-12,Streetwear,Standard,S,green,5342.82,4014.6,1328.22,0.2486
2137,PhoenixWear UR-13,Streetwear,Standard,M,silver,5666.85,5383.51,283.34,0.05
2138,PhoenixWear UR-14,Streetwear,Standard,L,pink,5385.87,4297.92,1087.95,0.202
2139,PhoenixWear UR-15,Streetwear,Standard,XL,yellow,51.39,28.93,22.46,0.4371
2140,PhoenixWear UR-16,Streetwear,Standard,S,red,6611.85,4492.09,2119.76,0.3206
2141,PhoenixWear UR-17,Streetwear,Standard,M,black,5669.37,3855.17,1814.2,0.32
2142,PhoenixWear UR-18,Streetwear,Standard,L,orange,6299.37,5456.51,842.86,0.1338
2143,PhoenixWear UR-19,Streetwear,Standard,XL,blue,5280.82,4593.78,687.04,0.1301
2144,PhoenixWear UR-20,Streetwear,Standard,S,white,5279.32,3096.85,2182.47,0.4134
2145,PhoenixWear UR-21,Streetwear,Standard,M,purple,4797.61,3923.97,873.64,0.1821
2146,PhoenixWear UR-22,Streetwear,Standard,L,green,4598.37,2925.48,1672.89,0.3638
2147,PhoenixWear UR-23,Streetwear,Standard,XL,silver,5889.87,3678.22,2211.65,0.3755
2298,VietMotion UR-01,Streetwear,Standard,L,pink,46.07,26.88,19.19,0.4165
2299,VietMotion UR-02,Streetwear,Standard,XL,yellow,45.85,28.63,17.22,0.3756
2300,VietMotion UR-03,Streetwear,Standard,S,red,55.82,31.6,24.22,0.4339
2301,VietMotion UR-04,Streetwear,Standard,M,black,33.39,21.1,12.29,0.3681
2302,VietMotion UR-05,Streetwear,Standard,L,orange,43.5,27.55,15.95,0.3667
2303,VietMotion UR-06,Streetwear,Standard,XL,blue,29.25,17.57,11.68,0.3993
2304,VietMotion UR-07,Streetwear,Standard,S,white,37.7,20.76,16.94,0.4493
2305,VietMotion UR-08,Streetwear,Standard,M,purple,31.44,18.19,13.25,0.4214
2306,VietMotion UR-09,Streetwear,Standard,L,green,34.43,21.06,13.37,0.3883
2307,VietMotion UR-10,Streetwear,Standard,XL,silver,3338.37,1819.41,1518.96,0.455
2308,VietMotion UR-11,Streetwear,Standard,S,pink,42.02,27.23,14.79,0.352
2309,VietMotion UR-12,Streetwear,Standard,M,yellow,3773.7,3585.01,188.69,0.05
2310,VietMotion UR-13,Streetwear,Standard,L,red,23.87,14.64,9.23,0.3867
2311,VietMotion UR-14,Streetwear,Standard,XL,black,76.47,44.05,32.42,0.424
2312,VietMotion UR-15,Streetwear,Standard,S,orange,22.14,13.58,8.56,0.3866
2313,VietMotion UR-16,Streetwear,Standard,M,blue,20.38,12.31,8.07,0.396
2314,VietMotion UR-17,Streetwear,Standard,L,white,52.63,33.05,19.58,0.372
2315,VietMotion UR-18,Streetwear,Standard,XL,purple,45.45,25.49,19.96,0.4392
2316,VietMotion UR-19,Streetwear,Standard,S,green,42.51,26.61,15.9,0.374
2317,VietMotion UR-20,Streetwear,Standard,M,silver,42.58,25.72,16.86,0.396
2318,VietMotion UR-21,Streetwear,Standard,L,pink,32.95,21.3,11.65,0.3536
2319,VietMotion UR-22,Streetwear,Standard,XL,yellow,23.13,13.51,9.62,0.4159
2320,VietMotion UR-23,Streetwear,Standard,S,red,34.13,20.93,13.2,0.3868
2321,VietMotion UR-24,Streetwear,Standard,M,black,25.26,16.25,9.01,0.3567
2322,VietMotion UR-25,Streetwear,Standard,L,orange,48.91,27.4,21.51,0.4398
2323,VietMotion UR-26,Streetwear,Standard,XL,blue,31.22,20.1,11.12,0.3562
2324,VietMotion UR-27,Streetwear,Standard,S,white,23.8,14.73,9.07,0.3811
2325,VietMotion UR-28,Streetwear,Standard,M,purple,1889.37,1169.71,719.66,0.3809
2326,VietMotion UR-29,Streetwear,Standard,L,green,29.12,16.21,12.91,0.4433
1,DragonWear MA-01,Casual,All-Weather,M,black,4945.5,2732.88,2212.62,0.4474
2,DragonWear MA-02,Casual,All-Weather,L,orange,39.06,22.66,16.4,0.4199
3,DragonWear MA-03,Casual,All-Weather,XL,blue,10831.38,10289.81,541.57,0.05
4,DragonWear MA-04,Casual,All-Weather,S,white,9610.76,5604.03,4006.73,0.4169
5,DragonWear MA-05,Casual,All-Weather,M,purple,8946.0,8498.7,447.3,0.05
6,DragonWear MA-06,Casual,All-Weather,L,green,26.43,16.41,10.02,0.3791
7,DragonWear MA-07,Casual,All-Weather,XL,silver,5307.0,3533.93,1773.07,0.3341
8,DragonWear MA-08,Casual,All-Weather,S,pink,5353.45,3709.4,1644.05,0.3071
9,DragonWear MA-09,Casual,All-Weather,M,yellow,7077.2,5879.03,1198.17,0.1693
10,DragonWear MA-10,Casual,All-Weather,L,red,8183.7,7774.51,409.19,0.05
11,DragonWear MA-11,Casual,All-Weather,XL,black,9135.0,6147.86,2987.14,0.327
12,DragonWear MA-12,Casual,All-Weather,S,orange,5345.96,3828.78,1517.18,0.2838
13,DragonWear MA-13,Casual,All-Weather,M,blue,5260.3,4066.74,1193.56,0.2269
14,DragonWear MA-14,Casual,All-Weather,L,white,4896.83,4396.86,499.97,0.1021
15,DragonWear MA-15,Casual,All-Weather,XL,purple,5669.37,3360.8,2308.57,0.4072
16,DragonWear MA-16,Casual,All-Weather,S,green,8536.5,7834.8,701.7,0.0822
17,DragonWear MA-17,Casual,All-Weather,M,silver,4848.11,4140.29,707.82,0.146
18,DragonWear MA-18,Casual,All-Weather,L,pink,4712.7,3098.13,1614.57,0.3426
19,DragonWear MA-19,Casual,All-Weather,XL,yellow,4445.52,4171.67,273.85,0.0616
20,DragonWear MA-20,Casual,All-Weather,S,red,6111.0,5284.18,826.82,0.1353
21,DragonWear MA-21,Casual,All-Weather,M,black,5165.07,4456.42,708.65,0.1372
22,DragonWear MA-22,Casual,All-Weather,L,orange,6615.0,3489.41,3125.59,0.4725
23,DragonWear MA-23,Casual,All-Weather,XL,blue,9103.5,5896.34,3207.16,0.3523
24,DragonWear MA-24,Casual,All-Weather,S,white,23.83,13.27,10.56,0.4431
25,DragonWear MA-25,Casual,All-Weather,M,purple,36.51,22.2,14.31,0.3919
26,DragonWear MA-26,Casual,All-Weather,L,green,9437.14,8226.36,1210.78,0.1283
27,DragonWear MA-27,Casual,All-Weather,XL,silver,5077.28,4735.07,342.21,0.0674
28,DragonWear MA-28,Casual,All-Weather,S,pink,5181.75,2631.29,2550.46,0.4922
29,DragonWear MA-29,Casual,All-Weather,M,yellow,6293.7,5979.02,314.68,0.05
30,DragonWear MA-30,Casual,All-Weather,L,red,10256.4,7812.3,2444.1,0.2383
31,DragonWear MA-31,Casual,All-Weather,XL,black,8993.32,7894.33,1098.99,0.1222
32,DragonWear MA-32,Casual,All-Weather,S,orange,36.52,21.35,15.17,0.4154
33,DragonWear MA-33,Casual,All-Weather,M,blue,27.04,16.55,10.49,0.3879
34,DragonWear MA-34,Casual,All-Weather,L,white,27.43,15.21,12.22,0.4455
35,DragonWear MA-35,Casual,All-Weather,XL,purple,5669.37,3727.04,1942.33,0.3426
36,DragonWear MA-36,Casual,All-Weather,S,green,5604.94,3526.07,2078.87,0.3709
37,DragonWear MA-37,Casual,All-Weather,M,silver,5449.5,5177.02,272.48,0.05
38,DragonWear MA-38,Casual,All-Weather,L,pink,5355.0,4705.97,649.03,0.1212
39,DragonWear MA-39,Casual,All-Weather,XL,yellow,36.34,23.15,13.19,0.363
40,DragonWear MA-40,Casual,All-Weather,S,red,12593.7,11964.02,629.68,0.05
41,DragonWear MA-41,Casual,All-Weather,M,black,10143.0,8305.09,1837.91,0.1812
42,DragonWear MA-42,Casual,All-Weather,L,orange,12927.6,9403.54,3524.06,0.2726
43,DragonWear MA-43,Casual,All-Weather,XL,blue,4898.85,4653.91,244.94,0.05
44,DragonWear MA-44,Casual,All-Weather,S,white,5039.37,4577.76,461.61,0.0916
45,DragonWear MA-45,Casual,All-Weather,M,purple,5669.37,3456.05,2213.32,0.3904
211,LotusWear MA-01,Casual,All-Weather,XL,black,18.56,12.01,6.55,0.3529
212,LotusWear MA-02,Casual,All-Weather,S,orange,18.86,12.2,6.66,0.3531
694,HanoiStreet MA-01,Casual,All-Weather,L,white,24.84,15.53,9.31,0.3748
695,HanoiStreet MA-02,Casual,All-Weather,XL,purple,30.41,17.12,13.29,0.437
696,HanoiStreet MA-03,Casual,All-Weather,S,green,37.5,23.47,14.03,0.3741
697,HanoiStreet MA-04,Casual,All-Weather,M,silver,59.75,33.01,26.74,0.4475
698,HanoiStreet MA-05,Casual,All-Weather,L,pink,46.67,25.77,20.9,0.4478
699,HanoiStreet MA-06,Casual,All-Weather,XL,yellow,2843.99,1924.53,919.46,0.3233
700,HanoiStreet MA-07,Casual,All-Weather,S,red,31.06,18.09,12.97,0.4176
701,HanoiStreet MA-08,Casual,All-Weather,M,black,32.86,19.68,13.18,0.4011
702,HanoiStreet MA-09,Casual,All-Weather,L,orange,3720.71,3306.6,414.11,0.1113
703,HanoiStreet MA-10,Casual,All-Weather,XL,blue,22.18,13.9,8.28,0.3733
704,HanoiStreet MA-11,Casual,All-Weather,S,white,32.87,20.33,12.54,0.3815
705,HanoiStreet MA-12,Casual,All-Weather,M,purple,29.5,17.54,11.96,0.4054
706,HanoiStreet MA-13,Casual,All-Weather,L,green,3401.37,3231.3,170.07,0.05
707,HanoiStreet MA-14,Casual,All-Weather,XL,silver,37.68,21.75,15.93,0.4228
708,HanoiStreet MA-15,Casual,All-Weather,S,pink,23.79,15.45,8.34,0.3506
709,HanoiStreet MA-16,Casual,All-Weather,M,yellow,40.76,24.16,16.6,0.4073
710,HanoiStreet MA-17,Casual,All-Weather,L,red,61.14,36.38,24.76,0.405
711,HanoiStreet MA-18,Casual,All-Weather,XL,black,2900.22,2181.54,718.68,0.2478
712,HanoiStreet MA-19,Casual,All-Weather,S,orange,31.71,17.96,13.75,0.4336
1043,MekongFit MA-01,Casual,All-Weather,XL,blue,4535.04,2953.22,1581.82,0.3488
1044,MekongFit MA-02,Casual,All-Weather,S,white,3432.87,3261.23,171.64,0.05
1045,MekongFit MA-03,Casual,All-Weather,M,purple,2541.87,1871.58,670.29,0.2637
1046,MekongFit MA-04,Casual,All-Weather,L,green,1243.62,1007.58,236.04,0.1898
1047,MekongFit MA-05,Casual,All-Weather,XL,silver,2653.82,1379.99,1273.83,0.48
1048,MekongFit MA-06,Casual,All-Weather,S,pink,1700.37,1294.32,406.05,0.2388
1049,MekongFit MA-07,Casual,All-Weather,M,yellow,3141.3,2842.56,298.74,0.0951
1050,MekongFit MA-08,Casual,All-Weather,L,red,3375.73,2155.4,1220.33,0.3615
1051,MekongFit MA-09,Casual,All-Weather,XL,black,38.89,24.48,14.41,0.3705
1052,MekongFit MA-10,Casual,All-Weather,S,orange,2991.81,2762.64,229.17,0.0766
1053,MekongFit MA-11,Casual,All-Weather,M,blue,3460.89,3287.85,173.04,0.05
1054,MekongFit MA-12,Casual,All-Weather,L,white,2960.37,2812.35,148.02,0.05
1726,SaigonCore MA-01,Casual,All-Weather,L,green,5417.37,3360.94,2056.43,0.3796
1727,SaigonCore MA-02,Casual,All-Weather,XL,silver,10073.7,7977.36,2096.34,0.2081
1728,SaigonCore MA-03,Casual,All-Weather,S,pink,5993.06,4755.49,1237.57,0.2065
1729,SaigonCore MA-04,Casual,All-Weather,M,yellow,5858.37,4860.1,998.27,0.1704
1730,SaigonCore MA-05,Casual,All-Weather,L,red,9553.27,6129.37,3423.9,0.3584
1731,SaigonCore MA-06,Casual,All-Weather,XL,black,5543.37,3675.25,1868.12,0.337
1908,UrbanVN MA-01,Casual,All-Weather,S,pink,5137.84,4880.95,256.89,0.05
1909,UrbanVN MA-02,Casual,All-Weather,M,yellow,2481.64,2028.49,453.15,0.1826
1910,UrbanVN MA-03,Casual,All-Weather,L,red,43.64,27.03,16.61,0.3806
1911,UrbanVN MA-04,Casual,All-Weather,XL,black,28.21,16.14,12.07,0.4279
1912,UrbanVN MA-05,Casual,All-Weather,S,orange,3973.69,2680.65,1293.04,0.3254
1913,UrbanVN MA-06,Casual,All-Weather,M,blue,36.22,20.22,16.0,0.4417
1914,UrbanVN MA-07,Casual,All-Weather,L,white,33.28,20.57,12.71,0.3819
1915,UrbanVN MA-08,Casual,All-Weather,XL,purple,5795.89,3976.56,1819.33,0.3139
1916,UrbanVN MA-09,Casual,All-Weather,S,green,3559.95,3381.95,178.0,0.05
1917,UrbanVN MA-10,Casual,All-Weather,M,silver,34.43,21.19,13.24,0.3845
1918,UrbanVN MA-11,Casual,All-Weather,L,pink,8819.37,8378.4,440.97,0.05
1919,UrbanVN MA-12,Casual,All-Weather,XL,yellow,24.31,14.03,10.28,0.4229
1920,UrbanVN MA-13,Casual,All-Weather,S,red,3366.6,3198.27,168.33,0.05
1921,UrbanVN MA-14,Casual,All-Weather,M,black,33.44,21.57,11.87,0.355
1922,UrbanVN MA-15,Casual,All-Weather,L,orange,40.41,22.84,17.57,0.4348
1923,UrbanVN MA-16,Casual,All-Weather,XL,blue,59.17,35.1,24.07,0.4068
1924,UrbanVN MA-17,Casual,All-Weather,S,white,4242.39,4030.27,212.12,0.05
1925,UrbanVN MA-18,Casual,All-Weather,M,purple,48.6,31.32,17.28,0.3556
2102,PhoenixWear MA-01,Casual,All-Weather,L,orange,6299.37,3167.32,3132.05,0.4972
2103,PhoenixWear MA-02,Casual,All-Weather,XL,blue,7489.31,4647.12,2842.19,0.3795
2104,PhoenixWear MA-03,Casual,All-Weather,S,white,6859.96,6101.93,758.03,0.1105
2105,PhoenixWear MA-04,Casual,All-Weather,M,purple,6929.37,3756.41,3172.96,0.4579
2106,PhoenixWear MA-05,Casual,All-Weather,L,green,10011.44,7381.43,2630.01,0.2627
2107,PhoenixWear MA-06,Casual,All-Weather,XL,silver,7874.37,5049.05,2825.32,0.3588
2187,VietMotion MA-01,Casual,All-Weather,XL,silver,78.36,46.39,31.97,0.408
2188,VietMotion MA-02,Casual,All-Weather,S,pink,24.36,14.96,9.4,0.3859
2189,VietMotion MA-03,Casual,All-Weather,M,yellow,3943.05,2853.58,1089.47,0.2763
2190,VietMotion MA-04,Casual,All-Weather,L,red,46.94,27.68,19.26,0.4103
2191,VietMotion MA-05,Casual,All-Weather,XL,black,35.64,20.58,15.06,0.4226
2192,VietMotion MA-06,Casual,All-Weather,S,orange,2587.68,2458.3,129.38,0.05
2193,VietMotion MA-07,Casual,All-Weather,M,blue,9177.04,5596.16,3580.88,0.3902
2194,VietMotion MA-08,Casual,All-Weather,L,white,79.51,51.56,27.95,0.3515
2195,VietMotion MA-09,Casual,All-Weather,XL,purple,23.97,14.16,9.81,0.4093
2196,VietMotion MA-10,Casual,All-Weather,S,green,23.67,15.13,8.54,0.3608
2197,VietMotion MA-11,Casual,All-Weather,M,silver,2982.69,2833.56,149.13,0.05
2198,VietMotion MA-12,Casual,All-Weather,L,pink,26.06,14.93,11.13,0.4271
2199,VietMotion MA-13,Casual,All-Weather,XL,yellow,2387.3,2267.93,119.37,0.05
2200,VietMotion MA-14,Casual,All-Weather,S,red,14.16,8.09,6.07,0.4287
2201,VietMotion MA-15,Casual,All-Weather,M,black,26.83,14.84,11.99,0.4469
2202,VietMotion MA-16,Casual,All-Weather,L,orange,3857.99,3393.11,464.88,0.1205
2203,VietMotion MA-17,Casual,All-Weather,XL,blue,10199.7,8504.51,1695.19,0.1662
68,DragonWear RS-01,Outdoor,Premium,S,pink,4398.87,4178.93,219.94,0.05
69,DragonWear RS-02,Outdoor,Premium,M,yellow,3910.22,3087.51,822.71,0.2104
70,DragonWear RS-03,Outdoor,Premium,L,red,5039.37,3891.4,1147.97,0.2278
71,DragonWear RS-04,Outdoor,Premium,XL,black,4787.37,4096.55,690.82,0.1443
72,DragonWear RS-05,Outdoor,Premium,S,orange,24.44,15.04,9.4,0.3846
73,DragonWear RS-06,Outdoor,Premium,M,blue,3882.46,3688.34,194.12,0.05
394,SaigonFlex RS-01,Outdoor,Premium,L,white,19686.87,17464.22,2222.65,0.1129
395,SaigonFlex RS-02,Outdoor,Premium,XL,purple,4595.85,3068.65,1527.2,0.3323
797,HanoiStreet RS-01,Outdoor,Premium,M,silver,3792.84,3178.4,614.44,0.162
798,HanoiStreet RS-02,Outdoor,Premium,L,pink,35.17,20.64,14.53,0.4131
799,HanoiStreet RS-03,Outdoor,Premium,XL,yellow,37.97,24.16,13.81,0.3637
800,HanoiStreet RS-04,Outdoor,Premium,S,red,3149.37,2034.18,1115.19,0.3541
801,HanoiStreet RS-05,Outdoor,Premium,M,black,3716.37,2604.43,1111.94,0.2992
802,HanoiStreet RS-06,Outdoor,Premium,L,orange,2015.37,1867.04,148.33,0.0736
803,HanoiStreet RS-07,Outdoor,Premium,XL,blue,1920.94,1129.13,791.81,0.4122
804,HanoiStreet RS-08,Outdoor,Premium,S,white,1932.17,1751.32,180.85,0.0936
805,HanoiStreet RS-09,Outdoor,Premium,M,purple,2267.37,1983.27,284.1,0.1253
806,HanoiStreet RS-10,Outdoor,Premium,L,green,13293.0,11389.44,1903.56,0.1432
807,HanoiStreet RS-11,Outdoor,Premium,XL,silver,2738.72,2004.19,734.53,0.2682
